Column1,새주소,지번주소,X,Y,콘텐츠 명,구명,상세정보 값 1
551,독산로54길 114,금천구 독산4동 375-2,126.9080599,37.46749522,금천구립독산정보도서관,금천구,도서관
552,금하로 764,금천구 시흥동 267-9,126.9144858,37.44961046,금천구립시흥정보도서관,금천구,도서관
553,도신로 27,영등포구 대림3동 608-2,126.8960785,37.50429863,대림정보문화도서관,영등포구,도서관
554,문래로20길 49,영등포구 문래동3가 98,126.8908944,37.5169252,문래정보문화도서관,영등포구,도서관
555,선유로43가길 10-8,영등포구 양평동3가 88-1,126.8929168,37.53331722,선유정보문화도서관,영등포구,도서관
556,매봉로 37,동작구 상도1동 514,126.9509754,37.50682211,동작상도국주도서관,동작구,도서관
557,사당로2자길 6,동작구 노량진동 225-161,126.9434407,37.5091805,동작어린이도서관,동작구,도서관
558,솔밭로 86,동작구 사당동 708-1188,126.9673158,37.48410843,사당솔밭도서관,동작구,도서관
559,신림로3길 35,관악구 대학동 209-1,126.9447869,37.46750879,관악문화관?도서관,관악구,도서관
560,관악로30길 23,관악구 봉천동 1717-4,126.9596821,37.4862217,글빛정보도서관,관악구,도서관
561,관악로37길 56,관악구 봉천동 1703-1,126.9561598,37.48789481,성현동작은도서관,관악구,도서관
562,봉천로33나길 30,관악구 봉천동 905-29,126.942407,37.48530602,은천동작은도서관,관악구,도서관
563,조원로12길 25,관악구 조원동 568-27,126.9077796,37.48256167,관악도서관(조원도서관),관악구,도서관
564,고무래로 34,서초구 반포동 32-13,127.0124122,37.50247762,서초구립반포도서관,서초구,도서관
565,효령로77길 37,서초구 서초동 1336-1,127.0276363,37.49183274,구립서초어린이도서관,서초구,도서관
566,테헤란로8길 36,강남구 역삼동 827-61,127.0318283,37.4964881,강남역삼푸른솔도서관,강남구,도서관
567,학동로43길 17,강남구 논현동 114-24,127.0372198,37.51728771,논현도서관,강남구,도서관
568,학동로 343,강남구 논현동 119,127.041,37.517,논현정보도서관(논현문화정보마당),강남구,도서관
569,삼성로 212,강남구 대치동 316,127.0636814,37.4953858,대치도서관,강남구,도서관
570,도곡로18길 57,강남구 도곡동 892-30,127.0389193,37.4881755,도곡정보문화도서관,강남구,도서관
571,역삼로7길 16,강남구 역삼1동 829-20,127.0332331,37.49535189,역삼도서관,강남구,도서관
572,영동대로65길 24,강남구 청담동 35-10,127.0464234,37.51910733,강남구립 정다운도서관,강남구,도서관
573,도곡로77길 23,강남구 대치4동 928-22,127.0578378,37.49974094,즐거운도서관,강남구,도서관
574,압구정로79길 26,강남구 청담동 124-1,127.0492288,37.52505672,청담도서관,강남구,도서관
575,영동대로65길 24,강남구 대치동 980-9,127.064156,37.50225501,강남구립 행복한도서관,강남구,도서관
576,석촌호수로 155,송파구 잠실3동 44-4,127.0941608,37.50726447,소나무언덕2호작은도서관,송파구,도서관
577,성내천로 319,송파구 마천동 325-5,127.1566249,37.4923348,소나무언덕3호작은도서관,송파구,도서관
578,탄천동로 211,송파구 잠실동 306,127.076916,37.5030432,소나무언덕잠실본동작은도서관,송파구,도서관
579,거마로2길 19,송파구 거여동 195-1,127.1468166,37.49354981,거마도서관,송파구,도서관
580,올림픽로 105,송파구 잠실동 19-6,127.0824057,37.51210652,송파어린이도서관,송파구,도서관
581,오금로 1,송파구 신천동 14,127.1019406,37.5225364,송파어린이영어작은도서관,송파구,도서관
582,충민로 120,송파구 장지동 846,127.1304702,37.4807726,송파글마루도서관,송파구,도서관
583,아리수로93길 9-14,강동구 강일동 678,127.1738886,37.56503659,강동구립강일도서관,강동구,도서관
584,성안로 106-1,강동구 성내동 385,127.1333347,37.53285914,강동구립성내도서관,강동구,도서관
585,고덕로20길 42,강동구 암사동 471-37,127.1333297,37.55284079,강동구립암사도서관,강동구,도서관
586,충민로 66,송파구 문정동 634,127.1256273,37.4770816,CGV 송파,송파구,영화관
587,올림픽로 702,강동구 천호동 360,127.1255706,37.5439353,강동구립해공도서관,강동구,도서관
588,새문안로 17,종로구 평동 166,126.9676777,37.56748906,4.19혁명기념도서관,종로구,도서관
589,자하문로 131-1,중구 묵정동,127.002137,37.56069612,한국학생공공도서관,중구,도서관
590,경인로19길 29-6,구로구 오류동 13-15,126.8420419,37.497167,오류도서관,구로구,도서관
591,상암로51길 8,강동구 명일동 341-2,127.1462563,37.54690385,명성교회도서관,강동구,도서관
592,자하문로 131-1,종로구 청운동 40-3,126.9690982,37.58742348,한국학생점자도서관,종로구,도서관
593,퇴계로12길 17,중구 청운동,126.9817751,37.55883446,종달새전화도서관(한국시각장애인선교회연합회),중구,도서관
594,동소문로25가길 20,성북구 청운동,127.0192164,37.59539009,성북점자도서관(성북시각장애인 복지관),성북구,도서관
595,동일로 1335,노원구 상계동 763-4,127.0622228,37.64799055,서울점자도서관,노원구,도서관
596,북아현로 26-10,서대문구 북아현동 129-15,126.9569427,37.55979243,영광시각장애인모바일도서관,서대문구,도서관
597,공항대로8길 77-24,강서구 공항동 301-13,126.8129592,37.55738722,강서점자도서관,강서구,도서관
598,남부순환로1717,관악구 봉천본동 931-7,126.8129592,37.55738722,실로암점자도서관[이동도서관],관악구,도서관
599,개포로 613,강남구 개포동 12-5,127.0750242,37.49249621,하상디지털음성도서관(하상시각장애인도서관),강남구,도서관
600,마천로61길 26,송파구 마천동 211-90,127.1551857,37.493863,인성시각장애인도서관,송파구,도서관
601,구천면로 645,강동구 상일동 126,127.1693423,37.55102,한국시각장애인복지관점자도서관[이동도서관],강동구,도서관
602,상암로4가길 32,강동구 암사2동 510-23,127.1248258,37.55074187,한국점자도서관[이동도서관],강동구,도서관
603,도산대로 118,강남구 논현동 3-1,127.0217342,37.5166352,롯데시네마 브로드웨이,강남구,영화관
604,봉은사로 524,강남구 삼성동 159,127.0588044,37.51251584,메가박스 코엑스,강남구,영화관
605,압구정로30길 45,강남구 신사동 602,127.0294335,37.5243817,CGV 압구정,강남구,영화관
606,도산대로 323,강남구 신사동 651-21,127.0370319,37.52289277,CGV 청담씨네시티,강남구,영화관
607,강남대로 438,강남구 역삼동 814-6,127.026219,37.5017241,CGV 강남,강남구,영화관
608,강남대로 422,강남구 역삼동 816,127.0270333,37.5003284,롯데시네마 씨티(강남),강남구,영화관
609,천호옛길 85,강동구 성내동 44-1,127.1253208,37.53661502,롯데시네마 강동,강동구,영화관
610,성내로 48,강동구 성내동 549-1,127.1253483,37.5284178,CGV 강동,강동구,영화관
611,도봉로 399,강북구 수유동 168-12,127.0298328,37.64238764,메가박스 수유,강북구,영화관
612,하늘길 77,강서구 방화동 886,126.8037517,37.5637209,롯데시네마 김포공항,강서구,영화관
613,남부순환로 1820,관악구 봉천동 862-18,126.9519001,37.4810842,롯데시네마 서울대입구,관악구,영화관
614,신림로 330,관악구 신림동 1641-1,126.9303467,37.4839297,롯데시네마 신림,관악구,영화관
615,광나루로56길 85,광진구 구의동 546-4,127.0957327,37.5352245,CGV 강변,광진구,영화관
616,능동로 289,광진구 군자동 477-12,127.0783214,37.55578688,CGV 군자,광진구,영화관
617,아차산로 272,광진구 자양동 227-7,127.072339,37.5388196,롯데시네마 건대입구,광진구,영화관
618,능동로 120,광진구 화양동 1,127.0730864,37.5427369,KU 시네마테크,광진구,영화관
619,새말로 97,구로구 구로동 3-25,126.8902297,37.506833,CGV 신도림,구로구,영화관
620,구로중앙로 152,구로구 구로동 573,126.8831342,37.5008093,CGV 구로,구로구,영화관
621,동일로 1414,노원구 상계동 713,127.0613445,37.6548139,롯데시네마 노원,노원구,영화관
622,답십리로 288,동대문구 장안동 368-1,127.0723737,37.5719216,롯데시네마 장안,동대문구,영화관
623,왕산로 214,동대문구 전농동 591-53,127.0475366,37.5808815,롯데시네마 청량리,동대문구,영화관
624,동작대로 89,동작구 사당동 147-98,126.9816733,37.4846077,메가박스 이수,동작구,영화관
625,양화로 176,마포구 동교동 166-20,126.9250474,37.5572515,롯데시네마 홍대입구,마포구,영화관
626,월드컵북로 396,마포구 상암동 1605,126.8911211,37.5795069,롯데시네마 누리꿈(상암),마포구,영화관
627,어울마당로 65,마포구 서교동 367-5,126.9210714,37.5509182,KT&G 상상마당시네마,마포구,영화관
628,월드컵로 240,마포구 성산동 515-25,126.8981017,37.5691339,CGV 상암,마포구,영화관
629,양화로 45,마포구 합정동 417-34,126.9134225,37.550391,롯데시네마 합정,마포구,영화관
630,성산로 527,서대문구 대신동 85-1,126.9440147,37.5637104,필름포럼,서대문구,영화관
631,이화여대길 52,서대문구 대현동 11-10,126.9467213,37.5605954,아트하우스모모,서대문구,영화관
632,신촌역로 30,서대문구 신촌동 74-25,126.9420982,37.5595461,메가박스 신촌,서대문구,영화관
633,신촌로 129,서대문구 창천동 20-25,126.9403091,37.5565362,CGV 신촌아트레온,서대문구,영화관
634,신반포로 162,서초구 반포동 19-3,127.0027863,37.5049475,메가박스 센트럴,서초구,영화관
635,서초대로77길 3,서초구 서초동 1317-18,127.0264021,37.4981626,메가박스 강남,서초구,영화관
636,왕십리광장로 17,성동구 행당동 168-1,127.0383012,37.5615182,CGV 왕십리,성동구,영화관
637,아리랑로 82,성북구 돈암동 538-184,127.0138323,37.6002752,아리랑시네센터,성북구,영화관
638,동소문로 106,성북구 동선동1가 1-2,127.0172072,37.5925393,CGV 성신여대입구,성북구,영화관
639,안암로 145,성북구 안암동5가 1-2,127.0312077,37.586791,KU 시네마트랩,성북구,영화관
640,올림픽로 240,송파구 잠실동 40-1,127.0971104,37.5105636,롯데시네마 롯데월드,송파구,영화관
641,목동동로 257,양천구 목동 916,126.8749696,37.5265514,CGV 목동,양천구,영화관
642,목동동로 309,양천구 목동 917-6,126.8760432,37.5287771,메가박스 목동,양천구,영화관
643,국제금융로 10,영등포구 여의도동 23,126.9255334,37.5256364,CGV 여의도,영등포구,영화관
644,영중로 15,영등포구 영등포동4가 442,126.902835,37.5173395,CGV 영등포,영등포구,영화관
645,경인로102길 13,영등포구 영등포동 618-496,126.9075451,37.5162861,롯데시네마 영등포,영등포구,영화관
646,한강대로23길 55,용산구 한강로3가 40-999,126.9647182,37.52978175,CGV 용산,용산구,영화관
647,청파로 74,용산구 한강로3가 16-9,126.959834,37.5329685,롯데시네마 용산,용산구,영화관
648,새문안로 22,중구 충정로1가 67-10,126.9686643,37.5669741,청춘극장,중구,영화관
649,통일로 830,은평구 불광동 304-2,126.9228192,37.6178351,메가박스 은평,은평구,영화관
650,불광로 20,은평구 대조동 240,126.9287852,37.6096692,CGV 불광,은평구,영화관
651,율곡로3길 87,종로구 소격동 144-2,126.9818254,37.57941676,씨네코드 선재,종로구,영화관
652,돈화문로 13,종로구 관수동 71,126.991802,37.5697367,서울극장,종로구,영화관
653,삼일대로 428,종로구 낙원동 284-6,126.9878282,37.5725858,허리우드 클래식,종로구,영화관
654,삼일대로 428,종로구 낙원동 288,126.9876309,37.57221109,한국시네마테크협의회(서울아트시네마),종로구,영화관
655,돈화문로5가길 1,종로구 돈의동 137,126.9912874,37.5709811,롯데시네마 피카디리,종로구,영화관
656,대명길 28,종로구 명륜2가 41-9,126.9998314,37.58345716,CGV 대학로,종로구,영화관
657,새문안로 68,종로구 신문로1가 226,126.9719909,37.5697354,씨네큐브광화문,종로구,영화관
658,경희궁1길 1,종로구 신문로2가 1-410,126.9715531,37.5707971,인디스페이스,종로구,영화관
659,명동길 14,중구 명동2가 83-5,126.982638,37.5632956,CGV 명동,중구,영화관
660,남대문로 73,중구 남대문로2가 130,126.981873,37.5642089,롯데시네마 에비뉴엘(명동),중구,영화관
661,소파로 126,중구 예장동 8-145,126.9879304,37.5584802,서울애니시네마,중구,영화관
662,장충단로 247,중구 을지로6가 18-20,127.0072003,37.5666473,메가박스 동대문,중구,영화관
663,퇴계로 212,중구 필동2가 19-1,126.9953338,37.56106648,대한극장,중구,영화관
664,퇴계로 123,중구 충무로2가 65-9,126.9853374,37.56132079,CGV 명동역,중구,영화관
665,세종대로21길 40,중구 태평로1가 61-21,126.975889,37.568216,스폰지하우스 (광화문),중구,영화관
666,청계천로 400,중구 황학동 2545,127.021418,37.57097213,롯데시네마 황학,중구,영화관
667,망우로30길 3,중랑구 상봉동 130-3,127.0746627,37.59322817,메가박스 상봉,중랑구,영화관
668,인왕산로1길 21,종로구 사직동 284-1,126.9646504,37.57426934,문화체육센터 (광화문아트홀),종로구,문화예술회관
669,퇴계로 387 충무아트홀,중구 흥인동 131,127.0148437,37.56592307,충무아트홀,중구,문화예술회관
670,서울특별시 영등포구 경인로77가길 7-1 (문래동2가),서울특별시 영등포구 문래동2가 30-2번지,126.8926014,37.51196693,몬스덕,영등포구,공연장
671,녹사평대로 150,용산구 이태원동 34-87,126.9896169,37.5328288,문화예술회관 (용산아트홀),용산구,문화예술회관
672,능동로 76,광진구 자양동 227-344,127.0706028,37.5376082,문화예술회관 (나루아트센터),광진구,문화예술회관
673,뚝섬로1길 43,성동구 성수동1가 656-323,127.0469559,37.54541178,문화예술회관 (성수문화복지관),성동구,문화예술회관
674,삼각산로 85,강북구 수유동 360-10,127.0133223,37.6408126,강북문화예술회관(구 삼각산 문화예술회관),강북구,문화예술회관
675,중계로 181,노원구 중계본동 364-3,127.0802136,37.6503669,노원 문화예술회관,노원구,문화예술회관
676,녹번로 16,은평구 녹번동 85-4,126.9279706,37.6035992,은평 문화예술회관,은평구,문화예술회관
677,백련사길 39,서대문구 홍은동 산 26-155,126.9315078,37.58081499,서대문 문화회관,서대문구,문화예술회관
678,대흥로20길 28,마포구 대흥동 30-3,126.9455438,37.54997544,마포아트센터,마포구,문화예술회관
679,가마산로25길 9-24,구로구 구로동 101,126.8889471,37.49655651,구로 아트밸리 예술극장,구로구,문화예술회관
680,국회대로 596,영등포구 당산동3가 3,126.9001253,37.52618097,영등포아트홀,영등포구,문화예술회관
681,시흥대로73길 70,금천구 시흥동 1020,126.8960458,37.4565969,금천 금나래아트홀,금천구,문화예술회관
682,신림로3길 35,관악구 대학동 209-1,126.9447586,37.4679469,관악 문화관,관악구,문화예술회관
683,상일동447,강동구 상일동 상일동-477,127.1575034,37.55111916,강동아트센터(구 강동 문화예술회관),강동구,문화예술회관
684,왕십리로 281,성동구 행당동 142-16,127.0361049,37.55935938,구민회관(성동-소월아트홀),성동구,구민회관
685,난계로 255,종로구 숭인동 1385,127.02283,37.57433283,문화원(서울시지회),종로구,문화원
686,율곡로 5,종로구 사간동 122-4,126.98,37.576,문화원(종로),종로구,문화원
687,청계천로 86,중구 장교동 1,126.9865608,37.56737143,문화원(중구),중구,문화원
688,효창원로8길 28,용산구 원효로4가 87-4,126.9521502,37.53343453,문화원(용산),용산구,문화원
689,왕십리로 281,성동구 행당동 142-16,127.0349698,37.5591913,문화원(성동),성동구,문화원
690,광나루로56길 67,광진구 구의동 631-2,127.0964568,37.53652015,문화원(광진),광진구,문화원
691,답십리로 210-9,동대문구 답십리동 산 2-121,127.0637025,37.57174117,문화원(동대문),동대문구,문화원
692,용마산로 215,중랑구 면목4동 378-5,127.0851526,37.5741172,문화원(중랑),중랑구,문화원
693,성북로4길 13-8,성북구 동소문동1가 1,127.0058931,37.5896757,문화원(성북),성북구,문화원
694,삼각산로 85,강북구 수유동 360-13,127.0140066,37.6410408,문화원(강북),강북구,문화원
695,도봉로 552,도봉구 창5동 303,127.0386088,37.65409869,문화원(도봉),도봉구,문화원
696,동일로197길 24,노원구 공릉동 710,127.0698044,37.6288009,문화원(노원),노원구,문화원
697,녹번로 16,은평구 녹번동 85-4,126.9283547,37.60391345,문화원(은평),은평구,문화원
698,백련사길 39,서대문구 홍은2동 산 26-155,126.9315078,37.58081499,문화원(서대문),서대문구,문화원
699,백범로 227,마포구 신공덕동 158,126.9553912,37.54223601,문화원(마포),마포구,문화원
700,목동서로 367,양천구 신정6동 322,126.8632464,37.51654706,문화원(양천),양천구,문화원
701,화곡로 215,강서구 화곡동 111-90,126.8437563,37.5446568,문화원(강서),강서구,문화원
702,경인로 393-7,구로구 고척동 73-3,126.863262,37.4974996,문화원(구로),구로구,문화원
703,시흥대로38길 61,금천구 시흥3동 937-2,126.90417,37.44662665,문화원(금천),금천구,문화원
704,신길로 275,영등포구 영등포동 582-3,126.9108346,37.51523631,문화원(영등포),영등포구,문화원
705,장승배기로10길 42,동작구 상도2동 176-3,126.9410974,37.50441272,문화원(동작),동작구,문화원
706,신림로3길 35,관악구 대학동 209-1,126.9447065,37.4678115,문화원(관악),관악구,문화원
707,강남대로 201,서초구 양재동 25,127.0358098,37.48168417,문화원(서초),서초구,문화원
708,테헤란로8길 36,강남구 역삼동 827-61,127.0318283,37.4964881,문화원(강남),강남구,문화원
709,올림픽로 44,송파구 잠실동 84,127.0760615,37.5097012,문화원(송파),송파구,문화원
710,상암로 168,강동구 천호1동 41,127.1414082,37.5456637,문화원(강동),강동구,문화원
711,퇴계로34길 28,중구 필동2가 84-1,126.9939971,37.55836448,남산골 한옥마을,중구,문화재시설
712,삼일대로 464 운현궁,종로구 운니동 114-10,126.9871097,37.57611654,운현궁,종로구,문화재시설
713,올림픽로 424,송파구 방이동 88-3,127.1214124,37.52120744,시사편찬위원회,송파구,문화재시설
714,종로 54,종로구 관철동 45-5,126.9835329,37.5697937,보신각,종로구,문화재시설
715,올림픽로 25,송파구 잠실동 10,127.0747857,37.5161756,서울시 창작공간 잠실창작 스튜디오,송파구,창작공간
716,퇴계로26가길 82,중구 예장동 산 5-85,126.991735,37.5576025,남산창작센터,중구,창작공간
717,소파로 138,중구 예장동 8-19,126.9882477,37.558779,남산예술센터,중구,창작공간
718,잔다리로6길 33,마포구 서교동 369-8,126.9209776,37.5525131,서교예술 실험센터,마포구,창작공간
719,범안로15길 57,금천구 독산동 333-7,126.8919441,37.4688362,금천예술공장,금천구,창작공간
720,마장로 87,중구 황학동 119,127.0195952,37.5673158,신당창작 아케이드,중구,창작공간
721,증가로2길 6-7,서대문구 연희동 203,126.930818,37.571856,연희문학 창작촌(서울문화재단),서대문구,창작공간
722,경인로88길 5-4,영등포구 문래동1가 30,126.9001218,37.51322153,문래예술공장,영등포구,창작공간
723,회기로3길 17,성북구 종암동 28-358,127.0370472,37.59222322,성북예술 창작센터,성북구,창작공간
724,은천로10길 3,관악구 봉천동 936-4,126.9407783,37.48587181,관악어린이 창작놀이터,관악구,창작공간
725,명지2길 14,서대문구 홍은동 304-1,126.9279301,37.5829944,홍은예술 창작센터,서대문구,창작공간
727,대명길 3,종로구 명륜4가 1,127.0013093,37.58339628,서울  연극센터,종로구,창작공간
728,청계천로 383,종로구 숭인동 234-2,127.0200346,37.57196595,동대문 패션지원센터,종로구,문화산업
729,성수이로 144,성동구 성수동2가 277-9,127.0583145,37.54772027,성동토탈패션지원센터,성동구,문화산업
730,용마산로115길 108,중랑구 망우동 563-16,127.0941078,37.59808061,중랑패션 지원센터,중랑구,문화산업
731,마장로 22,중구 신당동 251-7,127.0121413,37.5674232,동대문 수출지원 센터,중구,문화산업
732,마장로 22,중구 신당동 251-7,127.0114098,37.5670794,서울패션 창작 스튜디오,중구,문화산업
733,소파로 126 서울애니매이션센타,중구 예장동 8-145,126.9878894,37.55840514,서울  애니메이션 센터,중구,문화산업
734,성암로 330,마포구 상암동 1580,126.8857579,37.584824,서울게임 콘텐츠 센터,마포구,문화산업
735,성암로 330,마포구 상암동 1580,126.8859117,37.5847076,영화 창작공간,마포구,문화산업
736,퇴계로 216,중구 충무로4가 125,126.9955455,37.56154369,충무로영상센터,중구,문화산업
737,율곡로 283,종로구 종로6가 70,127.0085661,37.5729895,서울 디자인 지원센터,종로구,문화산업
738,성암로 330,마포구 상암동 1580,126.8859207,37.58477326,DMC 창업센터 ,마포구,문화산업
750,서울특별시 은평구 녹번로 16 (녹번동은평문화예술회관),서울특별시 은평구 녹번동 85-4번지 은평문화예술회관 은평문화예술회관,126.9276846,37.60353877,은평문화예술회관 숲속극장,은평구,공연장
751,서울특별시 중랑구 면목로 238 (면목동중랑구민회관),서울특별시 중랑구 면목동 378-4번지 중랑구민회관,127.0849612,37.57401636,중랑구민회관,중랑구,공연장
752,서울특별시 동작구 노량진로 100 (노량진동기독교TV멀티미디어센터),서울특별시 동작구 노량진동 27-2번지 기독교TV멀티미디어센터,126.9370248,37.5131337,CTS 아트홀,동작구,공연장
753,서울특별시 종로구 대학로12길 21 (동숭동),서울특별시 종로구 동숭동 1-52번지,127.0031626,37.58269546,DCF대명문화공장 1관 비발디파크홀,종로구,공연장
754,서울특별시 종로구 대학로12길 21 (동숭동),서울특별시 종로구 동숭동 1-52번지,127.0031626,37.58269546,DCF대명문화공장 2관 라이프웨이홀,종로구,공연장
755,서울특별시 종로구 창경궁로35길 29 (혜화동JEIARTCENTER),서울특별시 종로구 혜화동 53-21번지 JEIARTCENTER,127.0020157,37.58718637,안도타타오 (JEI ART CENTER 음악홀),종로구,공연장
756,서울특별시 종로구 대학로8가길 64 (동숭동보생빌딩),서울특별시 종로구 동숭동 1-50번지 보생빌딩,127.0031159,37.58302891,JH아트홀 (구.아시조극장),종로구,공연장
757,서울특별시 종로구 대학로8가길 52 (동숭동),서울특별시 종로구 동숭동 1-48번지,127.0026108,37.58302083,JK아트홀 (구 샘아트홀),종로구,공연장
758,서울특별시 영등포구 여의공원로 13 (여의도동한국방송공사),서울특별시 영등포구 여의도동 18번지 한국방송공사,126.9170367,37.5243386,KBS아트홀,영등포구,공연장
759,서울특별시 양천구 목동서로 201 (목동),서울특별시 양천구 목동 924번지,126.8709158,37.52921888,KT 체임버홀,양천구,공연장
760,서울특별시 서대문구 연세로5가길 18 (창천동),서울특별시 서대문구 창천동 57-53번지,126.9357069,37.55737227,M Stage 1관,마포구,공연장
762,서울특별시 강남구 봉은사로29길 35 (논현동한양수자인어반게이트),서울특별시 강남구 논현동 221-7번지 한양수자인어반게이트,127.0335551,37.50969005,PID HALL,강남구,공연장
763,서울특별시 종로구 동숭길 25 (동숭동),서울특별시 종로구 동숭동 1-131번지,127.0037226,37.57988029,SH 아트홀,종로구,공연장
764,서울특별시 종로구 대학로 89 (연건동대학로SJA빌딩),서울특별시 종로구 연건동 39번지 대학로SJA빌딩,127.0019154,37.57921295,SJA 홀,종로구,공연장
765,서울특별시 영등포구 국회대로 539 (당산동4가TCCCENTER),서울특별시 영등포구 당산동4가 93-5번지 TCCCENTER TCC,126.8948075,37.52924126,TCC아트홀 (틴아트홀),영등포구,공연장
766,서울특별시 종로구 대학로10길 15-11 (동숭동),서울특별시 종로구 동숭동 1-63번지,127.0028482,37.58228596,가든씨어터,종로구 ,공연장
769,서울특별시 서초구 강남대로 439 (서초동유화빌딩),서울특별시 서초구 서초동 1305-2번지 유화빌딩,127.0254717,37.50158657,강남 연극 순위 아트홀 (구 네오아트홀),서초구,공연장
771,서울특별시 강동구 상암로 168 (천호동강동구민회관),서울특별시 강동구 천호동 41번지 강동구민회관,127.1411733,37.54585705,강동구민회관 대강당,강동구,공연장
773,서울특별시 동대문구 경희대로 26 (회기동경희대학교경희초중고여자중고등학교),서울특별시 동대문구 회기동 1-5번지 경희대학교경희초중고여자중고등학교,127.0527144,37.59388229,경희대학교 평화의전당,동대문구,공연장
774,서울특별시 성북구 안암로 145 (안암동5가고려대학교안암캠퍼스),서울특별시 성북구 안암동5가 1-2번지 고려대학교안암캠퍼스,127.0340245,37.58819471,고려대학교 인촌기념관,성북구,공연장
775,서울특별시 종로구 대명길 39-9 (명륜4가),서울특별시 종로구 명륜4가 62번지,126.9997444,37.58255874,공간 마루채,종로구,공연장
776,서울특별시 종로구 대학로 120 (동숭동),서울특별시 종로구 동숭동 1-27번지,127.0022452,37.58184499,공간아울,종로구 ,공연장
777,서울특별시 관악구 관악로5길 95 (봉천동관악구민회관),서울특별시 관악구 봉천동 1589-13번지 관악구민회관,126.9514821,37.47709817,관악구민회관 대강당,관악구,공연장
778,서울특별시 강남구 논현로163길 33 (신사동교회),서울특별시 강남구 신사동 568-2번지 교회,127.0254055,37.52403819,광림아트센터 BBCH홀,강남구,공연장
779,서울특별시 강남구 논현로163길 33 (신사동교회),서울특별시 강남구 신사동 568-2번지 교회,127.0254055,37.52403819,광림아트센터 장천홀,강남구,공연장
781,서울특별시 노원구 동일로204가길 46 (중계동2001아울렛),서울특별시 노원구 중계동 509번지 2001아울렛,127.0677391,37.64124468,괜찮은홀 중계(노원),노원구,공연장
782,서울특별시 서초구 남부순환로 2364 (서초동국립국악원),서울특별시 서초구 서초동 700번지 국립국악원,127.0090357,37.47835444,국립국악원 연희마당,서초구,공연장
783,서울특별시 용산구 청파로 373 (서계동),서울특별시 용산구 서계동 1번지,126.9687895,37.5529381,국립극단 백성희장민호 극장,용산구,공연장
784,서울특별시 용산구 청파로 373 (서계동),서울특별시 용산구 서계동 1번지,126.9687895,37.5529381,국립극단 소극장 판,용산구,공연장
785,서울특별시 성북구 정릉로 77 (정릉동국민대학교),서울특별시 성북구 정릉동 861-1번지 국민대학교,126.9945731,37.61103549,국민대학교 대극장,성북구,공연장
786,서울특별시 동작구 상도로30길 8 (상도동),서울특별시 동작구 상도동 170-26번지,126.9413132,37.50480108,국화소극장,동작구,공연장
787,서울특별시 종로구 대학로8가길 80 (동숭동),서울특별시 종로구 동숭동 1-73번지,127.0033167,37.58249292,휴먼시어터(극장 가자),종로구,공연장
788,서울특별시 종로구 창경궁로 259 (명륜2가성지빌딩),서울특별시 종로구 명륜2가 13번지 성지빌딩,127.0000812,37.58452057,극장 동국,종로구 ,공연장
789,서울특별시 종로구 혜화로 14-1 (혜화동해원),서울특별시 종로구 혜화동 74-12번지 해원 해원,127.0002024,37.586881,꿈꾸는 공작소,종로구 ,공연장
790,서울특별시 종로구 성균관로 12-3 (명륜2가),서울특별시 종로구 명륜2가 149번지,126.9979713,37.58409082,성균소극장,종로구 ,공연장
791,서울특별시 광진구 능동로 76 (자양동광진문화예술회관및구의회청사),서울특별시 광진구 자양동 227-344번지 광진문화예술회관및구의회청사,127.0702848,37.53768166,나루아트센터 야외무대,광진구,공연장
792,서울특별시 종로구 동숭길 140 (혜화동),서울특별시 종로구 혜화동 201번지,127.0025392,37.58362076,낙산 씨어터,종로구 ,공연장
793,서울특별시 노원구 석계로7길 12-8 (월계동),서울특별시 노원구 월계동 68-25번지,127.0633348,37.61636304,노방극장,노원구,공연장
794,서울특별시 노원구 동일로 1229 (중계동노원구민회관),서울특별시 노원구 중계동 507-3번지 노원구민회관,127.0665728,37.6390176,노원구민회관 대강당,노원구,공연장
795,서울특별시 종로구 대학로8가길 66 (동숭동동숭컴퓨터학원),서울특별시 종로구 동숭동 1-51번지 동숭컴퓨터학원,127.0032123,37.58305415,노을 소극장,종로구 ,공연장
796,서울특별시 종로구 대학로 133-6 (명륜4가),서울특별시 종로구 명륜4가 26번지,127.0011969,37.58300995,달빛극장,종로구 ,공연장
798,서울특별시 종로구 동숭길 100 (동숭동),서울특별시 종로구 동숭동 25-5번지,127.0043679,37.58276538,대학로 뮤지컬센터 공간 피꼴로,종로구,공연장
799,서울특별시 종로구 대학로12길 50 (동숭동),서울특별시 종로구 동숭동 1-78번지,127.0037945,37.58185905,댕로홀 (구 두레홀 1관),종로구,공연장
800,서울특별시 종로구 대학로3길 10 (효제동고운빌딩),서울특별시 종로구 효제동 64-2번지 고운빌딩,127.0015625,37.57403356,더 씨어터,종로구,공연장
801,서울특별시 서초구 바우뫼로12길 70 (양재동교육문화회관),서울특별시 서초구 양재동 202번지 교육문화회관,127.034123,37.46795575,더케이아트홀 (구 서울교육문화회관 대극장),서초구,공연장
802,서울특별시 동대문구 답십리로 210-9 (답십리동동대문구문화회관),서울특별시 동대문구 답십리동  산 2-121번지 동대문구문화회관,127.0635723,37.5718006,동대문구문화회관 소강당,동대문구,공연장
