num,street,addr,lat,lnt
1,서울특별시 광진구 동일로30길 50-3,서울특별시 광진구 동일로30길 50-3,37.53574062,127.0607562
1,서울특별시 광진구 능동로19길 7-14,서울특별시 광진구 능동로19길 7-14,37.53315964,127.0672398
1,서울특별시 광진구 능동로19길 7-13,서울특별시 광진구 능동로19길 7-13,37.53315964,127.0672398
1,서울특별시 광진구 군자로6길 25-3,서울특별시 광진구 군자로6길 25-3,37.54406314,127.0719871
1,서울특별시 광진구 군자로6길 50-8,서울특별시 광진구 군자로6길 50-8,37.54406314,127.0719871
1,서울특별시 광진구 동일로30길 9,서울특별시 광진구 동일로30길 9,37.53574062,127.0607562
1,서울특별시 강북구 솔매로31길 17-3,서울특별시 강북구 미아동 862-6,37.6255798,127.0207142
1,서울특별시 강북구 솔매로22길 50,서울특별시 강북구 미아동 791-2801,37.62405174,127.0151287
1,서울특별시 강북구 삼양로69길 23,서울특별시 강북구 미아동 791-1030,37.62824395,127.0167292
1,서울특별시 강북구 삼양로59가길 8-10,서울특별시 강북구 미아동 791-1208,37.62673866,127.016717
1,서울특별시 강북구 삼양로59가길 16,서울특별시 강북구 미아동 791-1277,37.62655578,127.0163427
1,서울특별시 강북구 솔매로 22,서울특별시 강북구 미아동 791-1572,37.62511271,127.0147557
1,서울특별시 강북구 인수봉로6길 32,서울특별시 강북구 미아동 791-2787,37.62178519,127.0146349
1,서울특별시 강북구 도봉로10다길 7-8,서울특별시 강북구 미아동 75-137,37.61485054,127.0313794
1,서울특별시 강북구 오패산로37길 11,서울특별시 강북구 미아동 77-51,37.61513872,127.0330213
1,서울특별시 강북구 도봉로34길 14,서울특별시 강북구 미아동 132-16,37.62188469,127.0289124
1,서울특별시 강북구 도봉로28길 56-5,서울특별시 강북구 미아동 136-120,37.62088127,127.031843
1,서울특별시 강북구 월계로21나길 25-9,서울특별시 강북구 미아동 8-354,37.61561945,127.0375195
1,서울특별시 강북구 월계로 57-10,서울특별시 강북구 미아동 8-415,37.61255268,127.0358085
1,서울특별시 강북구 솔매로22가길 62,서울특별시 강북구 미아동 791-3233,37.62378575,127.0148188
1,서울특별시 강북구 솔매로17길 27-6,서울특별시 강북구 미아동 791-1419,37.62619597,127.0154215
1,서울특별시 강북구 솔샘로43길 3,서울특별시 강북구 미아동 745-13,37.62035784,127.0163291
1,서울특별시 강북구 삼양로58길 34,서울특별시 강북구 미아동 791-2653,37.62650051,127.0202025
1,서울특별시 강북구 솔샘로205-14,서울특별시 강북구 미아동 839-194,37.62074396,127.0156878
1,서울특별시 강북구 도봉로28길 58,서울특별시 강북구 미아동 136-1,37.62103213,127.0318364
1,서울특별시 강북구 오현로6길 10-3,서울특별시 강북구 미아동 89-20,37.61594298,127.0321105
1,서울특별시 강북구 오패산로35길 19-5,서울특별시 강북구 미아동 75-260,37.6145607,127.0327275
1,서울특별시 강북구 월계로21나길 39,서울특별시 강북구 미아동 8-302,37.61607483,127.0378467
1,서울특별시 강북구 오패산로52마길 20,서울특별시 강북구 미아동 258-510,37.62505614,127.031717
1,서울특별시 강북구 도봉로10나길 14,서울특별시 강북구 미아동 54-58,37.61364382,127.0313792
1,서울특별시 강북구 월계로3가길 10-3,서울특별시 강북구 미아동 42-120,37.61046436,127.0319515
1,서울특별시 강북구 오패산로37길 5-3,서울특별시 강북구 미아동 77-32,37.6151275,127.0333068
1,서울특별시 강북구 도봉로18나길 11-5,서울특별시 강북구 미아동 139-83,37.61906159,127.0318296
1,서울특별시 강북구 오패산로52다길 13-3,서울특별시 강북구 미아동 258-505,37.62436623,127.0327589
1,서울특별시 강북구 오패산로31길 11-4,서울특별시 강북구 미아동 79-27,37.61360491,127.0332044
1,서울특별시 강북구 오패산로52가길 7-13,서울특별시 강북구 미아동 258-720,37.62426899,127.0315123
1,서울특별시 강북구 도봉로53길 41,서울특별시 강북구 미아동 224-10,37.62635493,127.0234672
1,서울특별시 강북구 오패산로58길 13-6,서울특별시 강북구 미아동 258-398,37.62604627,127.030518
