,업종명,업소명,소재지도로명,소재지지번,행정동명,업태명,X,Y
97,휴게음식점,GS독산제일,서울특별시 금천구 가산로3길 54 1층 (가산동),서울특별시 금천구 가산동  235번지 34호  1층,가산동,기타 휴게음식점,126.89284,37.473175
98,휴게음식점,GS독산제일,서울특별시 금천구 가산로3길 54 1층 (가산동),서울특별시 금천구 가산동  235번지 34호  1층,가산동,기타 휴게음식점,126.89284,37.473175
99,휴게음식점,커피예술,서울특별시 금천구 가산로5길 14 (가산동해찬행복드림 101호),서울특별시 금천구 가산동  153번지 9호  해찬행복드림 101호,가산동,커피숍,126.892497,37.475721
100,휴게음식점,카페베네,서울특별시 금천구 벚꽃로 298 (가산동대륭포스트타워6차 106호),서울특별시 금천구 가산동  50번지 3호  대륭포스트타워6차 106호,가산동,커피숍,126.883099,37.481264
101,휴게음식점,미니스톱 가산우림점,서울특별시 금천구 가산디지털1로 168 (가산동우림라이온스밸리 A-201호),서울특별시 금천구 가산동  371번지 28호  우림라이온스밸리 A-201호,가산동,일반조리판매,126.884449,37.477168
102,휴게음식점,타미하우스(가산에이스점),서울특별시 금천구 가산디지털1로 84 105호 (가산동 에이스하이앤드타워8차),서울특별시 금천구 가산동  345번지 4호  에이스하이앤드타워8차-105,가산동,커피숍,126.883589,37.471907
103,휴게음식점,커피니 가산디지털점,서울특별시 금천구 가산디지털1로 219 (가산동벽산디지털밸리6 105-1호),서울특별시 금천구 가산동  481번지 4호  벽산디지털밸리6 105-1호,가산동,커피숍,126.879975,37.484524
104,휴게음식점,근로청소년복지관 까페드림(cafe-dream),서울특별시 금천구 가산디지털1로 118 (가산동지상1층),서울특별시 금천구 가산동  345번지 58호  지상1층,가산동,커피숍,126.883589,37.471907
105,휴게음식점,스타벅스 커피 가산그레이트,서울특별시 금천구 디지털로9길 32 (가산동갑을 그레이트밸리 102103호),서울특별시 금천구 가산동  60번지 5호  갑을 그레이트밸리 102103호,가산동,커피숍,126.884815,37.480641
106,휴게음식점,스타벅스 커피 가산그레이트,서울특별시 금천구 디지털로9길 32 (가산동갑을 그레이트밸리 102103호),서울특별시 금천구 가산동  60번지 5호  갑을 그레이트밸리 102103호,가산동,커피숍,126.884815,37.480641
107,휴게음식점,이디야 패션아일랜드점,서울특별시 금천구 벚꽃로 278 (가산동SJ테크노빌(1층)),서울특별시 금천구 가산동  60번지 19호  SJ테크노빌(1층),가산동,커피숍,126.884815,37.480641
108,휴게음식점,더카페(SJ 테크노빌3층),서울특별시 금천구 벚꽃로 278 307호 (가산동 SJ테크노빌),서울특별시 금천구 가산동  60번지 19호  ,가산동,커피숍,126.884815,37.480641
109,휴게음식점,카페가배,서울특별시 금천구 디지털로9길 32 B111호 (가산동 갑을그레이트밸리),서울특별시 금천구 가산동  60번지 5호  갑을그레이트밸리-B111,가산동,커피숍,126.884815,37.480641
110,휴게음식점,열린분식,서울특별시 금천구 가산로3길 48 (가산동지상1층),서울특별시 금천구 가산동  234번지 24호  지상1층,가산동,일반조리판매,126.890393,37.47426
111,휴게음식점,아트인커피,서울특별시 금천구 가산디지털2로 136 104호 (가산동 승일VENTURE TOWER 지상1층),서울특별시 금천구 가산동  371번지 42호  승일VENTURE TOWER 지상1층-104,가산동,커피숍,126.884449,37.477168
