"시군구코드","업종코드","년도","업소일련번호","업종명","허가신고일","업소명","소재지도로명","소재지지번","영업장면적(㎡)","영업자시작일","법인명","소재지시작일","행정동명","폐업일자","폐업구분","폐업사유","업태명","지상_부터","지상_까지","지하_부터","지하_까지","총층수","교육수료일자","모범음식점여부","급수시설","업소위치","종업원남","종업원여","급식소종류","평균급식인원수","최대급식인원수","1일급식인원수","일인당평균급식비","운영형태","영업장조리장면적(㎡)","영업장객실면적(㎡)","영업장무도장면적(㎡)","영업장기타면적(㎡)","업소내화장실면적(㎡)","타업소공동화장실면적(㎡)","영업장탈의실면적(㎡)","영업장객석면적(㎡)","작업장면적(㎡)","검사실면적(㎡)","진열(판매)대면적(㎡)","창고(보관소)면적(㎡)","허가(신고)번호","참고사항","조건부허가시작일","조건부허가종료일","조건부허가신고사유","신고조건","내외국인구분","국적"
"3100000","104","2016","00198","휴게음식점","20161102","큰집닭강정","서울특별시 노원구 상계로1길 62-47 101호 (상계동)","서울특별시 노원구 상계동  581번지 87호  -101","","20161102","","20161102","상계2동","20170707","자진폐업","개인사정","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","10.00","","","","","","","23.00","","","","","3100000-104-2016-00198","","","","","","내국인","대한민국"
"3100000","104","2016","00199","휴게음식점","20161102","GS25공릉공원점","서울특별시 노원구 동일로186길 70 1층 (공릉동)","서울특별시 노원구 공릉동  506번지 1호  ","","20161102","","20161102","공릉1동","","","","편의점","","","","","","","비대상","","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2016-00199","","","","","","내국인","대한민국"
"3100000","104","2016","00200","휴게음식점","20161103","멜드16","서울특별시 노원구 초안산로2라길 19-20 1층 (월계동)","서울특별시 노원구 월계동  274번지 34호  ","","20161103","","20161103","월계2동","20181024","자진폐업","기타","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","10.00","","","","","","","20.00","","","","","3100000-104-2016-00200","","","","","","내국인","대한민국"
"3100000","104","2016","00201","휴게음식점","20161103","GS25상계역점","서울특별시 노원구 한글비석로24길 63 (상계동)","서울특별시 노원구 상계동  155번지 13호  ","","20161103","","20161103","상계3.4동","","","","편의점","","","","","","","비대상","","지상","","","","","","","","","6.60","","","","","","","","","","","","3100000-104-2016-00201","","","","","","내국인","대한민국"
"3100000","104","2016","00202","휴게음식점","20161107","커피만(과기대점)","서울특별시 노원구 공릉로 221 1층 (공릉동)","","","20161107","","20161107","","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","18.00","","","","","","","8.44","","","","","3100000-104-2016-00202","","","","","","내국인","대한민국"
"3100000","104","2016","00202","휴게음식점","20161107","커피만(과기대점)","서울특별시 노원구 공릉로 221 1층 (공릉동)","","","20180903","","20161107","","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","18.00","","","","","","","8.44","","","","","3100000-104-2016-00202","","","","","","내국인","대한민국"
"3100000","104","2016","00202","휴게음식점","20161107","커피온리(only)","서울특별시 노원구 공릉로 221 1층 (공릉동)","","","20161107","","20161107","","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","18.00","","","","","","","8.44","","","","","3100000-104-2016-00202","","","","","","내국인","대한민국"
"3100000","104","2016","00202","휴게음식점","20161107","커피온리(only)","서울특별시 노원구 공릉로 221 1층 (공릉동)","","","20180903","","20161107","","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","18.00","","","","","","","8.44","","","","","3100000-104-2016-00202","","","","","","내국인","대한민국"
"3100000","104","2016","00203","휴게음식점","20161108","GS25공릉원룸점","서울특별시 노원구 공릉로 126 101~105호 (공릉동)","서울특별시 노원구 공릉동  747번지  101호~105호","","20161108","","20161108","공릉2동","","","","편의점","","","","","","","비대상","","지상","","","","","","","","","3.33","","","","","","","","","","","","3100000-104-2016-00203","","","","","","내국인","대한민국"
"3100000","104","2016","00204","휴게음식점","20161109","야경","서울특별시 노원구 동일로178길 10 1층 103호 (공릉동)","서울특별시 노원구 공릉동  596번지 34호  -103","","20161109","","20161109","공릉1동","","","","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","10.00","","","","","","","20.00","","","","","3100000-104-2016-00204","","","","","","내국인","대한민국"
"3100000","104","2016","00205","휴게음식점","20161109","커피식스 쥬스식스 (7호선노원역점)","서울특별시 노원구 동일로 지하 1409 지하층 1008호 (상계동)","서울특별시 노원구 상계동  729번지  7호선 노원역 지하-1008","","20170516","","20161109","상계2동","20170831","자진폐업","기타","기타 휴게음식점","","","","","","","비대상","","지하","","","","","","","","","15.00","","","","","","","17.50","","","","","3100000-104-2016-00205","","","","","","내국인","대한민국"
"3100000","104","2016","00206","휴게음식점","20161110","정다함돈가스","서울특별시 노원구 동일로180길 11-4 지하층 (공릉동)","서울특별시 노원구 공릉동  566번지 8호  ","","20161110","","20161110","공릉1동","20170713","자진폐업","개인사정","일반조리판매","","","","","","","비대상","","지하","","","","","","","","","3.30","","","","","","","6.60","","","","","3100000-104-2016-00206","","","","","","내국인","대한민국"
"3100000","104","2016","00207","휴게음식점","20161111","놀숲수락산역점","서울특별시 노원구 동일로 1689 (상계동 하이베라스 217호 218호)","서울특별시 노원구 상계동  1262번지  하이베라스 217호 218호","52.80","20161111","","20161111","상계1동","","","","커피숍","2","","","","","","비대상","상수도전용","지상2층이상","","","","","","","","","19.80","0.00","0.00","0.00","0.00","0.00","0.00","33.00","","","","","3100000-104-2016-00207","","","","","","내국인","대한민국"
"3100000","104","2016","00208","휴게음식점","20161116","미스터도넛","서울특별시 노원구 마들로3길 15 1층 (월계동)","서울특별시 노원구 월계동  333번지 1호  ","","20161116","(주)에스디케이이","20161116","월계3동","","","","백화점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","13.84","","","","","","","","","","","","3100000-104-2016-00208","","","","","","내국인","대한민국"
"3100000","104","2016","00209","휴게음식점","20161117","놀숲 노원역점","서울특별시 노원구 상계로 59 2층 1호 (상계동)","서울특별시 노원구 상계동  693번지 4호  2층-1","31.40","20161117","","20161117","상계10동","","","","커피숍","2","2","","","","","비대상","","지상2층이상","","","","","","","","","31.40","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","3100000-104-2016-00209","","","","","","내국인","대한민국"
"3100000","104","2016","00210","휴게음식점","20161118","나무늘보북카페","서울특별시 노원구 공릉로 187 2층 (공릉동 건설빌딩)","서울특별시 노원구 공릉동  408번지 4호  건설빌딩 2충","","20161118","","20161118","공릉2동","","","","커피숍","2","","","","","","비대상","상수도전용","지상2층이상","","","","","","","","","8.00","","","","","","","2.00","","","","","3100000-104-2016-00210","","","","","","내국인","대한민국"
"3100000","104","2016","00210","휴게음식점","20161118","나무늘보북카페","서울특별시 노원구 공릉로 187 2층 (공릉동 건설빌딩)","서울특별시 노원구 공릉동  408번지 4호  건설빌딩 2충","","20171219","","20161118","공릉2동","","","","커피숍","2","","","","","","비대상","상수도전용","지상2층이상","","","","","","","","","8.00","","","","","","","2.00","","","","","3100000-104-2016-00210","","","","","","내국인","대한민국"
"3100000","104","2016","00211","휴게음식점","20161121","명랑시대쌀핫도그(상계백병원점)","서울특별시 노원구 동일로 1350 103호 (상계동)","서울특별시 노원구 상계동  749번지 8호  -103","","20161121","","20161121","상계6.7동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","20.88","","","","","","","","","","","","3100000-104-2016-00211","","","","","","내국인","대한민국"
"3100000","104","2016","00211","휴게음식점","20161121","명랑시대쌀핫도그(상계백병원점)","서울특별시 노원구 동일로 1350 103호 (상계동)","서울특별시 노원구 상계동  749번지 8호  -103","","20180409","","20161121","상계6.7동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","20.88","","","","","","","","","","","","3100000-104-2016-00211","","","","","","내국인","대한민국"
"3100000","104","2016","00211","휴게음식점","20161121","송사부고로케(상계백병원점)","서울특별시 노원구 동일로 1350 103호 (상계동)","서울특별시 노원구 상계동  749번지 8호  -103","","20161121","","20161121","상계6.7동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","20.88","","","","","","","","","","","","3100000-104-2016-00211","","","","","","내국인","대한민국"
"3100000","104","2016","00211","휴게음식점","20161121","송사부고로케(상계백병원점)","서울특별시 노원구 동일로 1350 103호 (상계동)","서울특별시 노원구 상계동  749번지 8호  -103","","20180409","","20161121","상계6.7동","","","","일반조리판매","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","20.88","","","","","","","","","","","","3100000-104-2016-00211","","","","","","내국인","대한민국"
"3100000","104","2016","00212","휴게음식점","20161121","퍼니링크피씨(PC)노원2호점","서울특별시 노원구 상계로3길 28 301호 (상계동 영빈빌딩)","서울특별시 노원구 상계동  358번지 31호  영빈빌딩-301","9.90","20161121","","20161121","상계2동","","","","일반조리판매","","","","","","","비대상","","지상","","","","","","","","","9.90","0.00","0.00","0.00","0.00","0.00","0.00","0.00","","","","","3100000-104-2016-00212","","","","","","내국인","대한민국"
"3100000","104","2016","00213","휴게음식점","20161121","광장마트","서울특별시 노원구 동일로242길 107 1층 (상계동)","","","20161121","","20161121","","","","","일반조리판매","","","","","","","비대상","","지상","","","","","","","","","2.00","","","","","","","6.00","","","","","3100000-104-2016-00213","","","","","","내국인","대한민국"
"3100000","104","2016","00214","휴게음식점","20161122","닥터PC방","서울특별시 노원구 상계로27길 12 (상계동 경인빌딩 지하1층)","서울특별시 노원구 상계동  389번지 356호  경인빌딩 지하1층","","20161122","","20161122","상계5동","","","","기타 휴게음식점","","","1","","","","비대상","상수도전용","지하","","","","","","","","","15.00","","","","","","","","","","","","3100000-104-2016-00214","","","","","","내국인","대한민국"
"3100000","104","2016","00215","휴게음식점","20161124","커피스마일(Coffee Smile)","서울특별시 노원구 중계로14라길 15-3 1층 (중계동)","서울특별시 노원구 중계동  89번지 3호  ","","20161124","","20161124","중계본동","","","","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","8.00","","","","","","","15.00","","","","","3100000-104-2016-00215","","","","","","내국인","대한민국"
"3100000","104","2016","00216","휴게음식점","20161125","GS25월계초안점","서울특별시 노원구 우이천로2가길 21 1층 (월계동)","서울특별시 노원구 월계동  898번지 4호  ","","20161125","","20161125","월계2동","20170314","전출","서울특별시 성북구로 전출처리됨","편의점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2016-00216","","","","","","내국인","대한민국"
"3100000","104","2016","00217","휴게음식점","20161128","최은수피자","서울특별시 노원구 상계로11길 20 102호 (상계동)","서울특별시 노원구 상계동  394번지 14호  -102","","20161128","","20161128","상계2동","20191017","자진폐업","","패스트푸드","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","43.22","","","","","","","","","","","","3100000-104-2016-00217","","","","","","내국인","대한민국"
"3100000","104","2016","00217","휴게음식점","20161128","최은수피자","서울특별시 노원구 상계로11길 20 102호 (상계동)","서울특별시 노원구 상계동  394번지 14호  -102","","20181108","","20161128","상계2동","20191017","자진폐업","","패스트푸드","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","43.22","","","","","","","","","","","","3100000-104-2016-00217","","","","","","내국인","대한민국"
"3100000","104","2016","00218","휴게음식점","20161128","영잘아 북카페","서울특별시 노원구 중계로 218 3층 (중계동)","서울특별시 노원구 중계동  359번지 14호  3층","","20161128","","20161128","중계1동","20170512","자진폐업","영업부진","커피숍","","","","","","","비대상","","지상","","","","","","","","","15.00","","","","","","","60.00","","","","","3100000-104-2016-00218","","","","","","내국인","대한민국"
"3100000","104","2016","00219","휴게음식점","20161128","금미대만대왕카스테라노원점","서울특별시 노원구 상계로1길 14-11 A동 102호 (상계동 하이웰빙상가)","서울특별시 노원구 상계동  603번지 2호 A 하이웰빙상가-102","","20170109","","20161128","상계2동","20171024","자진폐업","개인사정","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","24.48","","","","","","","","","","","","3100000-104-2016-00219","","","","","","내국인","대한민국"
"3100000","104","2016","00220","휴게음식점","20161129","브라운돈까스마들역점","서울특별시 노원구 동일로227길 26 1층 (상계동)","서울특별시 노원구 상계동  624번지  ","","20161129","","20161129","상계8동","","","","백화점","1","1","","","","","비대상","","지상","","","","","","","","","33.00","","","","","","","","","","","","3100000-104-2016-00220","","","","","","내국인","대한민국"
"3100000","104","2016","00221","휴게음식점","20161129","뷰티아이","서울특별시 노원구 동일로 1426 605호 (상계동 미도빌딩)","서울특별시 노원구 상계동  693번지  미도빌딩-605","","20161129","","20161129","상계10동","20161222","자진폐업","가계정리","일반조리판매","","","","","","","비대상","","지상2층이상","","","","","","","","","6.60","","","","","","","3.30","","","","","3100000-104-2016-00221","","","","","","내국인","대한민국"
"3100000","104","2016","00222","휴게음식점","20161130","우리행성","서울특별시 노원구 노원로32길 42-22 1층 (상계동)","서울특별시 노원구 상계동  321번지 22호  1층","","20161130","(주)우리행성","20161130","상계2동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","13.86","","","","","","","60.21","","","","","3100000-104-2016-00222","","","","","","내국인","대한민국"
"3100000","104","2016","00223","휴게음식점","20161130","노란코끼리은행사거리점","서울특별시 노원구 한글비석로 250 103호 (중계동)","서울특별시 노원구 중계동  364번지 20호  -103","","20161130","","20161130","중계본동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","6.45","","","","","","","15.00","","","","","3100000-104-2016-00223","","","","","","내국인","대한민국"
"3100000","104","2016","00223","휴게음식점","20161130","노란코끼리은행사거리점","서울특별시 노원구 한글비석로 250 103호 (중계동)","서울특별시 노원구 중계동  364번지 20호  -103","","20190909","","20161130","중계본동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","6.45","","","","","","","15.00","","","","","3100000-104-2016-00223","","","","","","내국인","대한민국"
"3100000","104","2016","00223","휴게음식점","20161130","노란코끼리은행사거리점","서울특별시 노원구 한글비석로 250 103호 (중계동)","서울특별시 노원구 중계동  364번지 20호  -103","","20191029","","20161130","중계본동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","6.45","","","","","","","15.00","","","","","3100000-104-2016-00223","","","","","","내국인","대한민국"
"3100000","104","2016","00223","휴게음식점","20161130","감성커피중계점","서울특별시 노원구 한글비석로 250 103호 (중계동)","서울특별시 노원구 중계동  364번지 20호  -103","","20161130","","20161130","중계본동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","6.45","","","","","","","15.00","","","","","3100000-104-2016-00223","","","","","","내국인","대한민국"
"3100000","104","2016","00223","휴게음식점","20161130","감성커피중계점","서울특별시 노원구 한글비석로 250 103호 (중계동)","서울특별시 노원구 중계동  364번지 20호  -103","","20190909","","20161130","중계본동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","6.45","","","","","","","15.00","","","","","3100000-104-2016-00223","","","","","","내국인","대한민국"
"3100000","104","2016","00223","휴게음식점","20161130","감성커피중계점","서울특별시 노원구 한글비석로 250 103호 (중계동)","서울특별시 노원구 중계동  364번지 20호  -103","","20191029","","20161130","중계본동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","6.45","","","","","","","15.00","","","","","3100000-104-2016-00223","","","","","","내국인","대한민국"
"3100000","104","2016","00224","휴게음식점","20161130","스트릿츄러스광운대점","서울특별시 노원구 광운로 21 (월계동 동해예술회관)","서울특별시 노원구 월계동  466번지  동해예술회관","","20161130","","20161130","월계1동","","","","패스트푸드","","","","","","","비대상","","지상","","","","","","","","","10.00","","","","","","","12.73","","","","","3100000-104-2016-00224","","","","","","내국인","대한민국"
"3100000","104","2016","00224","휴게음식점","20161130","스트릿츄러스광운대점","서울특별시 노원구 광운로 21 (월계동 동해예술회관)","서울특별시 노원구 월계동  466번지  동해예술회관","","20180130","(주)스트릿츄러스(Street Churros)","20161130","월계1동","","","","패스트푸드","","","","","","","비대상","","지상","","","","","","","","","10.00","","","","","","","12.73","","","","","3100000-104-2016-00224","","","","","","내국인","대한민국"
"3100000","104","2016","00224","휴게음식점","20161130","스트릿츄러스광운대점","서울특별시 노원구 광운로 21 (월계동 동해예술회관)","서울특별시 노원구 월계동  466번지  동해예술회관","","20200320","(주)솔라벨","20161130","월계1동","","","","패스트푸드","","","","","","","비대상","","지상","","","","","","","","","10.00","","","","","","","12.73","","","","","3100000-104-2016-00224","","","","","","내국인","대한민국"
"3100000","104","2016","00225","휴게음식점","20161201","세븐일레븐 공릉제일점","서울특별시 노원구 동일로 1104 1층 (공릉동)","서울특별시 노원구 공릉동  362번지 3호  ","","20161201","","20161201","공릉1동","","","","편의점","","","","","","","비대상","","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2016-00225","","","","","","내국인","대한민국"
"3100000","104","2016","00226","휴게음식점","20161202","주식회사지에스리테일GS25상계으뜸점","서울특별시 노원구 노원로28길 73 1층 (상계동)","서울특별시 노원구 상계동  183번지  ","","20161202","(주)지에스리테일","20161202","상계2동","20190710","자진폐업","","편의점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","6.60","","","","","","","","","","","","3100000-104-2016-00226","","","","","","내국인","대한민국"
"3100000","104","2016","00227","휴게음식점","20161205","GS25 공릉역점","서울특별시 노원구 동일로192길 15 1층 (공릉동)","서울특별시 노원구 공릉동  386번지 3호  ","","20161205","","20161205","공릉1동","","","","편의점","","","","","","","비대상","","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2016-00227","","","","","","내국인","대한민국"
"3100000","104","2016","00228","휴게음식점","20161206","GS25월계청백","서울특별시 노원구 월계로45가길 89 1045호 (월계동 청백상가)","서울특별시 노원구 월계동  780번지  청백상가-1045","","20161206","","20161206","월계2동","","","","패스트푸드","","","","","","","비대상","","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2016-00228","","","","","","내국인","대한민국"
"3100000","104","2016","00229","휴게음식점","20161207","과수원","서울특별시 노원구 공릉로32길 56 1층 (공릉동)","서울특별시 노원구 공릉동  240번지 16호  1층","","20170504","","20161207","공릉2동","20180309","자진폐업","개인사유","커피숍","","","","","","","비대상","","지상","","","","","","","","","13.69","","","","","","","20.00","","","","","3100000-104-2016-00229","","","","","","내국인","대한민국"
"3100000","104","2016","00230","휴게음식점","20161207","더카페 상계백병원점","서울특별시 노원구 동일로 1342 1층 (상계동)","서울특별시 노원구 상계동  761번지 1호  ","","20161207","주식회사 이랜드파크","20161207","상계6.7동","20170209","자진폐업","업종변경","커피숍","","","","","","","비대상","","지상","","","","","","","","","24.19","","","","","","","","","","","","3100000-104-2016-00230","","","","","","내국인","대한민국"
"3100000","104","2016","00231","휴게음식점","20161208","GS25상계6단지점","서울특별시 노원구 노원로 421 1층 110111112호 (상계동)","서울특별시 노원구 상계동  720번지 7호  110111112호","","20161208","","20161208","상계6.7동","","","","편의점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2016-00231","","","","","","내국인","대한민국"
"3100000","104","2016","00232","휴게음식점","20161209","초콜릿PCzone","서울특별시 노원구 덕릉로83길 20-5 지하1층 (중계동)","서울특별시 노원구 중계동  154번지 17호  지하1층","","20161209","","20161209","중계4동","","","","기타 휴게음식점","","","","","","","비대상","","지하","","","","","","","","","6.00","","","","","","","","","","","","3100000-104-2016-00232","","","","","","내국인","대한민국"
"3100000","104","2016","00233","휴게음식점","20161215","리얼베이비","서울특별시 노원구 동일로 1550 502호 (상계동)","서울특별시 노원구 상계동  649번지 2호  -502","","20161215","","20161215","상계9동","","","","커피숍","5","5","","","","","비대상","상수도전용","지상2층이상","","","","","","","","","9.00","","","","","","","79.76","","","","","3100000-104-2016-00233","","","","","","내국인","대한민국"
"3100000","104","2016","00233","휴게음식점","20161215","리얼베이비","서울특별시 노원구 동일로 1550 502호 (상계동)","서울특별시 노원구 상계동  649번지 2호  -502","","20190909","","20161215","상계9동","","","","커피숍","5","5","","","","","비대상","상수도전용","지상2층이상","","","","","","","","","9.00","","","","","","","79.76","","","","","3100000-104-2016-00233","","","","","","내국인","대한민국"
"3100000","104","2016","00234","휴게음식점","20161216","유니버시티푸드코트","서울특별시 노원구 광운로 21 지하1층 (월계동)","서울특별시 노원구 월계동  466번지  지하1층","","20170823","(주)케이더블유에프","20161216","월계1동","","","","일반조리판매","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","20.00","","","","","","","40.00","","","","","3100000-104-2016-00234","","","","","","내국인","대한민국"
"3100000","104","2016","00234","휴게음식점","20161216","유니버시티푸드코트","서울특별시 노원구 광운로 21 지하1층 (월계동)","서울특별시 노원구 월계동  466번지  지하1층","","20181210","(주)케이더블유에프","20161216","월계1동","","","","일반조리판매","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","20.00","","","","","","","40.00","","","","","3100000-104-2016-00234","","","","","","내국인","대한민국"
"3100000","104","2016","00235","휴게음식점","20161216","에코PC방","서울특별시 노원구 동일로 1554 지하1층 2호 (상계동)","서울특별시 노원구 상계동  649번지 1호  지하1층-2","","20161216","","20161216","상계9동","20170830","자진폐업","영업부진","일반조리판매","","","","","","","비대상","","지하","","","","","","","","","3.00","","","","","","","7.00","","","","","3100000-104-2016-00235","","","","","","내국인","대한민국"
"3100000","104","2016","00236","휴게음식점","20161216","오늘버거싶어","서울특별시 노원구 초안산로2라길 1 2층 (월계동)","서울특별시 노원구 월계동  655번지 11호  2층","","20161216","","20161216","월계2동","","","","패스트푸드","","","","","","","비대상","","지상2층이상","","","","","","","","","30.00","","","","","","","35.79","","","","","3100000-104-2016-00236","","","","","","내국인","대한민국"
"3100000","104","2016","00237","휴게음식점","20161220","백미당롯데노원점","서울특별시 노원구 동일로 1414 지하1층 (상계동)","서울특별시 노원구 상계동  713번지  지하1층","","20161220","남양유업 주식회사","20161220","상계2동","","","","백화점","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","14.20","","","","","","","","","","","","3100000-104-2016-00237","","","","","","내국인","대한민국"
"3100000","104","2016","00237","휴게음식점","20161220","백미당롯데노원점","서울특별시 노원구 동일로 1414 지하1층 (상계동)","서울특별시 노원구 상계동  713번지  지하1층","","20180302","남양유업 주식회사","20161220","상계2동","","","","백화점","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","14.20","","","","","","","","","","","","3100000-104-2016-00237","","","","","","내국인","대한민국"
"3100000","104","2016","00237","휴게음식점","20161220","백미당롯데노원점","서울특별시 노원구 동일로 1414 지하1층 (상계동)","서울특별시 노원구 상계동  713번지  지하1층","","20190531","남양유업 주식회사","20161220","상계2동","","","","백화점","","","1","1","","","비대상","상수도전용","지하","","","","","","","","","14.20","","","","","","","","","","","","3100000-104-2016-00237","","","","","","내국인","대한민국"
"3100000","104","2016","00238","휴게음식점","20161220","국사랑","서울특별시 노원구 동일로 1541 105호 (상계동 주공11단지종합상가)","서울특별시 노원구 상계동  651번지  주공11단지종합상가-105","","20161220","","20161220","상계8동","","","","일반조리판매","","","","","","","비대상","","지상","","","","","","","","","15.21","","","","","","","3.00","","","","","3100000-104-2016-00238","","","","","","내국인","대한민국"
"3100000","104","2016","00239","휴게음식점","20161221","이디야(월계인덕점)","서울특별시 노원구 광운로22길 39 (월계동 ID시티)","서울특별시 노원구 월계동  290번지 1호  ID시티","","20161221","","20161221","월계1동","","","","커피숍","1","","","","","","비대상","상수도전용","지상","","","","","","","","","15.00","","","","","","","34.50","","","","","3100000-104-2016-00239","","","","","","내국인","대한민국"
"3100000","104","2016","00240","휴게음식점","20161221","명랑핫도그","서울특별시 노원구 한글비석로 245 B동 101호 (중계동 두타빌)","서울특별시 노원구 중계동  360번지 9호 B 두타빌-101","","20161221","","20161221","중계1동","20180131","자진폐업","매출부진","패스트푸드","","","","","","","비대상","","지상","","","","","","","","","18.00","","","","","","","10.84","","","","","3100000-104-2016-00240","","","","","","내국인","대한민국"
"3100000","104","2016","00241","휴게음식점","20161222","마더","서울특별시 노원구 한글비석로24나길 12 1층 (상계동)","서울특별시 노원구 상계동  156번지 79호  ","","20161222","","20161222","상계5동","20170630","자진폐업","업태변경","기타 휴게음식점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","11.00","","","7.00","","","","3.80","","","","","3100000-104-2016-00241","","","","","","내국인","대한민국"
"3100000","104","2016","00242","휴게음식점","20161226","GS25수락디자인점","서울특별시 노원구 동일로242길 39 1층 (상계동)","서울특별시 노원구 상계동  1120번지 88호  ","","20161226","","20161226","상계1동","","","","편의점","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2016-00242","","","","","","내국인","대한민국"
"3100000","104","2016","00243","휴게음식점","20161226","대만빵집대왕카스테라","서울특별시 노원구 노해로 491 1056호 (상계동)","서울특별시 노원구 상계동  716번지 3호  -1056","","20161226","","20161226","상계2동","","","","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","60.00","","","","","","","3.00","","","","","3100000-104-2016-00243","","","","","","내국인","대한민국"
"3100000","104","2017","00001","휴게음식점","20170102","4u PC카페","서울특별시 노원구 동일로217가길 23 지층 (상계동)","서울특별시 노원구 상계동  735번지 6호  ","","20170102","","20170102","상계6.7동","","","","기타 휴게음식점","","","","","","","비대상","","지하","","","","","","","","","10.00","","","","","","","","","","","","3100000-104-2017-00001","","","","","","내국인","대한민국"
"3100000","104","2017","00002","휴게음식점","20170104","벨플로르belleflore","서울특별시 노원구 한글비석로5길 62 102호 (중계동 중계8단지@상가)","서울특별시 노원구 중계동  362번지 3호  중계8단지@상가-102","","20170104","","20170104","중계1동","","","","커피숍","","","","","","","비대상","","지상","","","","","","","","","10.20","","","","","","","24.00","","","","","3100000-104-2017-00002","","","","","","내국인","대한민국"
"3100000","104","2017","00003","휴게음식점","20170105","피콜로(Piccolo)","서울특별시 노원구 한글비석로54길 116 121호 (상계동 상계주공아파트13단지복합상가)","서울특별시 노원구 상계동  637번지 1호  상계주공아파트13단지복합상가-121","","20170105","","20170105","상계9동","","","","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","19.00","","","","","","","3.94","","","","","3100000-104-2017-00003","","","","","","내국인","대한민국"
"3100000","104","2017","00004","휴게음식점","20170106","카페잇원자력병원점","서울특별시 노원구 노원로 75 1층 (공릉동 원자력병원)","서울특별시 노원구 공릉동  215번지 4호  원자력병원 1층","","20171101","(주)이에이티","20170106","공릉2동","","","","커피숍","1","1","","","","","비대상","상수도전용","지상","","","","","","","","","15.00","","","","","","","","","","","","3100000-104-2017-00004","","","","","","내국인","대한민국"
"3100000","104","2017","00005","휴게음식점","20170106","따호카스테라","서울특별시 노원구 노해로 485 105호 (상계동)","서울특별시 노원구 상계동  716번지  -105","","20170106","(주)제이앤제이제이","20170106","상계2동","","","","기타 휴게음식점","","","","","","","비대상","","지상","","","","","","","","","15.00","","","","","","","15.69","","","","","3100000-104-2017-00005","","","","","","내국인","대한민국"
"3100000","104","2017","00006","휴게음식점","20170106","GS25월계미성점","서울특별시 노원구 마들로 59 112호 (월계동 미성상가)","서울특별시 노원구 월계동  17번지  미성상가-112","","20170106","","20170106","월계3동","","","","편의점","","","","","","","비대상","","지상","","","","","","","","","3.30","","","","","","","","","","","","3100000-104-2017-00006","","","","","","내국인","대한민국"
"3100000","104","2017","00007","휴게음식점","20170109","노원역구내식당","서울특별시 노원구 상계로 69-1 2층 (상계동 노원역4호선)","서울특별시 노원구 상계동  602번지 5호  ","","20170109","","20170109","상계2동","20200409","자진폐업","","일반조리판매","","","","","","","비대상","","지상","","","","","","","","","6.60","","","","","","","56.30","","","","","3100000-104-2017-00007","","","","","","내국인","대한민국"
"3100000","104","2017","00008","휴게음식점","20170110","놀숲광운대점","서울특별시 노원구 석계로 103 2층 (월계동)","서울특별시 노원구 월계동  410번지 7호  2층","","20170110","","20170110","월계1동","","","","일반조리판매","","","","","","","비대상","","지상2층이상","","","","","","","","","20.00","","","","","","","10.00","","","","","3100000-104-2017-00008","","","","","","내국인","대한민국"
